2/16/2023, 2:14:42 PM,	Message: Successfully set desired count to 54. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-100m-35-cluster/stream-loader-AlarmHigh-b96515c1-bc2e-4797-9b82-0557ff529d03 in state ALARM triggered policy Ron-100m-35-scaling-policy-stream-loader	f4feb1b1-81bb-4e53-8994-a2b3b2601821
2/16/2023, 2:14:40 PM,	service stream-loader has reached a steady state.	49303f7b-7a69-447d-86d9-4d2bc60f3528
2/16/2023, 2:12:56 PM,	service stream-loader has started 5 tasks: task 18f939f9ee7746188abc16a3fa3e8553 task c0db1292d63748d4ba02c4ff28d85451 task 957ea3c8c45944c0a5253e2f004ad0f2 task 6269b33b37b74cf0bf30f6967f0b15ec task de0d33016bb949adb22be790131af33a.	74c6359c-bc4c-489f-8fd5-4514ffdf7a14
2/16/2023, 2:12:42 PM,	Message: Successfully set desired count to 53. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-100m-35-cluster/stream-loader-AlarmHigh-b96515c1-bc2e-4797-9b82-0557ff529d03 in state ALARM triggered policy Ron-100m-35-scaling-policy-stream-loader	676fa8c7-cdd0-4e7d-9144-7edf24aba969
2/16/2023, 2:02:50 PM,	service stream-loader has reached a steady state.	d0ec9fcd-c8e9-45d1-a2c1-918b8f8cbd59
2/16/2023, 1:59:50 PM,	service stream-loader has started 8 tasks: task 418a9ae626ed486798cd67389ef40d9e task 03fb8430835847eb815bbd1a8432600b task d20e2fa7fd82427e8172a1d377dae522 task e741789332444d13938ff8a12c9129ee task cb7f7073f0af4b759fd3de97c62cb333 task 361f22a742a04ae3bfc8a07c20249c1f task 907f9f5723de486f96e6e693c3af4c66 task 2363646d425b46c199cecf948aeab7d1.
2/16/2023, 1:59:42 PM,	Message: Successfully set desired count to 48. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-100m-35-cluster/stream-loader-AlarmHigh-b96515c1-bc2e-4797-9b82-0557ff529d03 in state ALARM triggered policy Ron-100m-35-scaling-policy-stream-loader	58b03757-beba-4d25-abe9-4dff919a8d1c
2/16/2023, 1:54:11 PM,	service stream-loader has reached a steady state.	e7a40aa1-a211-4e7d-beff-934600caa234
2/16/2023, 1:52:44 PM,	service stream-loader has started 1 tasks: task 05e9d1a9f46942bbb4d61a1252134ac9.	612790cd-e2c8-44e6-9a94-df9c6e2836a8
2/16/2023, 1:52:42 PM,	Message: Successfully set desired count to 40. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-100m-35-cluster/stream-loader-AlarmHigh-b96515c1-bc2e-4797-9b82-0557ff529d03 in state ALARM triggered policy Ron-100m-35-scaling-policy-stream-loader	f54cba27-e5d5-458b-8d8d-237ffec53743
