2/17/2023, 9:04:07 PM	service redoer has reached a steady state.	a31c9d71-02bb-463f-adaa-244994b096ff
2/17/2023, 9:02:20 PM	service redoer has started 1 tasks: task b1a40bc48d7143658e74df0f2ad8b6f8.	6f95a492-b982-4724-902c-9cc5a5da168c
2/17/2023, 9:02:18 PM	Message: Successfully set desired count to 12. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-perf-35-cluster/redoer-AlarmHigh-3c6799f4-6896-415f-b530-20ba4f8cad82 in state ALARM triggered policy Ron-perf-35-scaling-policy-redoer	cd28a92b-4883-48e1-b487-390d4cf61cbb
2/17/2023, 8:55:15 PM	service redoer has reached a steady state.	65273fde-a993-403d-8fdf-e505c945e83f
2/17/2023, 8:53:30 PM	service redoer has started 2 tasks: task 7a498ef4e2344c66a89293a099707bdf task 86c5ef5af82847dcab4b25e85b781d32.	827bf347-4532-4ea3-a7a2-c0dc3bb24a6f
2/17/2023, 8:53:18 PM	Message: Successfully set desired count to 11. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-perf-35-cluster/redoer-AlarmHigh-3c6799f4-6896-415f-b530-20ba4f8cad82 in state ALARM triggered policy Ron-perf-35-scaling-policy-redoer	cfa16f8f-9807-43ed-941b-249bd3829cb9
2/17/2023, 8:31:36 PM	service redoer has reached a steady state.	170dfe35-62ca-4b08-8144-fbe863ed8723
2/17/2023, 8:29:23 PM	service redoer has started 3 tasks: task 822019ee1ec1404c9bc4d9137110e577 task 91e3f5103589488fb2386bbb92726023 task 6ed6c339fb384aaf8517df0b2ab27c3e.	3f5c518a-1822-4a46-98d8-01dd33abed17
2/17/2023, 8:29:18 PM	Message: Successfully set desired count to 9. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-perf-35-cluster/redoer-AlarmHigh-3c6799f4-6896-415f-b530-20ba4f8cad82 in state ALARM triggered policy Ron-perf-35-scaling-policy-redoer	0cce895b-47b1-4297-b8a0-0038164c8156
2/17/2023, 8:23:14 PM	service redoer has reached a steady state.	1a71c8cc-1886-4690-af1a-3494385ca069
2/17/2023, 8:21:29 PM	service redoer has started 1 tasks: task d80c7af356f544d48cf30fabbfb1dcfd.	fd07a1d7-4a26-4cf1-b7aa-e6511976464f
2/17/2023, 8:21:18 PM	Message: Successfully set desired count to 6. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-perf-35-cluster/redoer-AlarmHigh-3c6799f4-6896-415f-b530-20ba4f8cad82 in state ALARM triggered policy Ron-perf-35-scaling-policy-redoer	a30079db-ca7e-4ada-8580-6ce9b896a2ca
2/17/2023, 8:13:44 PM	service redoer has reached a steady state.	edd7c077-dc27-4139-8885-f3b9a38839d6
2/17/2023, 8:12:26 PM	service redoer has started 1 tasks: task fef28704727e4420a5688d8bdfba30f7.	1efe17ca-05f5-4112-aef5-2f6ecb892382
2/17/2023, 8:12:18 PM	Message: Successfully set desired count to 5. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-perf-35-cluster/redoer-AlarmHigh-3c6799f4-6896-415f-b530-20ba4f8cad82 in state ALARM triggered policy Ron-perf-35-scaling-policy-redoer	a85f6b06-5a6b-4dd3-9f26-6735258d4e45
2/17/2023, 8:02:19 PM	service redoer has reached a steady state.	1ca09bc5-72c0-47b0-b352-e98fb4206bd5
2/17/2023, 8:00:33 PM	service redoer has started 2 tasks: task 31ef23be6ed646fd9f7207dca67ed801 task 60381ebfd57344eaa3167ae99d47911c.	8956e901-f1f6-4a24-810e-74f386304b2d
2/17/2023, 8:00:18 PM	Message: Successfully set desired count to 4. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-perf-35-cluster/redoer-AlarmHigh-3c6799f4-6896-415f-b530-20ba4f8cad82 in state ALARM triggered policy Ron-perf-35-scaling-policy-redoer	c577fe28-8ada-4c1a-86ff-d6389f812356
2/17/2023, 7:54:00 PM	service redoer has reached a steady state.	02c23b46-6a0d-4e77-ba90-9d9675cce575
2/17/2023, 7:52:23 PM	service redoer has started 1 tasks: task c906542d883d4c40998e43c56b151452.	503fd7bd-d91d-4043-a263-28fc24908a6b
2/17/2023, 7:52:18 PM	Message: Successfully set desired count to 2. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-perf-35-cluster/redoer-AlarmHigh-3c6799f4-6896-415f-b530-20ba4f8cad82 in state ALARM triggered policy Ron-perf-35-scaling-policy-redoer	bb624909-6f9a-43e4-b5e4-8df983ead5ea
2/17/2023, 7:19:02 PM	service redoer has reached a steady state.	9cdbdf3f-91c1-4e36-8d77-998b3e9891b3
2/17/2023, 7:18:53 PM	service redoer has stopped 1 running tasks: task 0a19b91c56304016bafd1b038dc90ad0.	8a79dff6-7711-45e4-836d-a352ff46dd2c
2/17/2023, 7:18:46 PM	Message: Successfully set desired count to 1. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-perf-35-cluster/redoer-AlarmLow-46bc3646-da89-445e-b00b-5342f952a3a5 in state ALARM triggered policy Ron-perf-35-scaling-policy-redoer	0e7cbf2b-7464-48bf-9891-81cad3bd7188
2/17/2023, 7:02:08 PM	service redoer has reached a steady state.	cb97f3f0-3aa8-4b9b-914f-9426ec10a281
2/17/2023, 7:00:22 PM	service redoer has started 1 tasks: task 0a19b91c56304016bafd1b038dc90ad0.	88aa3f8b-31d3-45af-a501-83f14400aacd
2/17/2023, 7:00:18 PM	Message: Successfully set desired count to 2. Change successfully fulfilled by ecs. Cause: monitor alarm TargetTracking-service/Ron-perf-35-cluster/redoer-AlarmHigh-3c6799f4-6896-415f-b530-20ba4f8cad82 in state ALARM triggered policy Ron-perf-35-scaling-policy-redoer	bdbfab3b-f4d0-44a5-9433-5807dfffdc3c
2/17/2023, 6:43:29 PM	service redoer has reached a steady state.	2934b94f-bd65-4d59-acc4-1c3cd583272e
2/17/2023, 6:43:29 PM	service redoer deployment ecs-svc/2202368720721598170 deployment completed.	3ca6d560-ac37-4204-9f8b-419a6b02ecbd
2/17/2023, 6:42:03 PM	service redoer has started 1 tasks: task c5be5a35c81841ff9ed7a7d3ae72b0e5.	447ccf08-c296-49a5-908f-2bce131e6da0
